,customer_unique_id,R,F,M
84646,e1407f4d2fd92ed069307bb0b836615a,18873698.0,1.5849625007211563,9.771638023126322
84657,e14705d2e06ab8ee7c665f21c72f874f,28888417.0,1.5849625007211563,8.268799288186763
84663,e14b8cd578c1f576594719bce2ee1aa2,18670860.0,1.5849625007211563,6.893119475835919
84682,e15b7e0a598ec5c1a4e156d656b01d80,18406613.0,1.5849625007211563,7.685940148445978
84702,e169f767996e4dcd26af717fdfa1bf42,24788402.0,1.5849625007211563,5.3175935046234715
84710,e16e521eb5ba6cbe93366114baa7c7c1,27928370.0,1.5849625007211563,5.343407822297814
84720,e1732494718515cb158a244847c8b9dc,23232764.0,1.5849625007211563,7.1355553904254565
84734,e17ddb851eb6f35f648cc1107cac1c45,42488611.0,1.5849625007211563,6.471837762422286
84738,e17ffe64ded26a060871b2c6cb77dc69,4580398.0,1.5849625007211563,6.899054756194414
84752,e18c9d691720be91af5819c7d43abcbd,26419130.0,1.5849625007211563,7.856238759897082
84753,e18cd71e54e44b7cedb7991214b691a5,23821510.0,1.5849625007211563,6.638942668908808
84777,e19d0aff38a9959adb9b0c96a450e249,7438624.0,1.5849625007211563,6.393175914348805
84790,e1a391e4597870c6f0b881a8ef449d6e,19188055.0,1.5849625007211563,7.069852511125804
84823,e1b59a2032b34097d0c1c8d320f40832,27455824.0,1.5849625007211563,8.319310837519103
84825,e1b5f838a5d538b1fbe3bddcf47d30bd,10361154.0,2.0,7.640172618868969
84850,e1cb618b74d0ca68e0c206f386ad15ee,53123658.0,2.0,5.371210343455567
84852,e1cc1be2730188040748affa422b2803,18242899.0,1.5849625007211563,6.542567607764219
84856,e1cf735f320c9870c2046dbbc634fcec,51928467.0,1.5849625007211563,7.312429206250614
84915,e1f82b741d53982abe524d754a8e1bbe,16238017.0,1.5849625007211563,5.931919390100041
84939,e208e280c8d8debab258793b0ce264ba,15125584.0,1.5849625007211563,7.697801614737511
84961,e219a439f6ca99e32824bcc7153969c9,7863134.0,1.5849625007211563,8.42420828806239
84974,e2226f481eef03f2876d1a27f0f4b1b0,35864157.0,1.5849625007211563,9.477535673600384
84983,e225b3c270984a8097a136089a11aea9,23700866.0,1.5849625007211563,7.755221420702372
84984,e226254ce0c6d5b7a7ef7218c9b5b518,13989080.0,2.321928094887362,9.347887074574329
84999,e2308203e48b22740287786fd75a8b11,34019782.0,2.584962500721156,6.18626283566979
85006,e233eb06f8147fe715a5e7a632e2f36a,7260595.0,1.5849625007211563,6.477191598912196
85013,e2381d9bb9b49c35fff077d4ae613816,31882261.0,1.5849625007211563,9.474882151888645
85022,e23daf58ce481f3d38066e654ef610cb,51441728.0,2.0,6.644433152406245
85027,e23e90a0ff97d025c01377537ddeff05,19897492.0,1.5849625007211563,6.78777199284617
85035,e2439c7b04c3500e7a4aa7a208e78f70,11659217.0,1.5849625007211563,7.118629666086858
85038,e246473a236ca29747182e7986dbdb7a,22471931.0,1.5849625007211563,10.213808986918947
85043,e2492e4188991b6276a4a62a287a5451,16447047.0,2.0,9.316960287364898
85056,e24fdc72d520d237279a174651401f64,19315446.0,1.5849625007211563,4.761817142507142
85091,e26f563309eb353fb7b818db926b406f,44137161.0,1.5849625007211563,6.765667340916711
85092,e271fa40aa8fea4e0f304b3768b65d6a,13903592.0,1.5849625007211563,10.259837400589506
85106,e27f3ddcf51ef11b17c7801428999156,38872444.0,1.5849625007211563,6.428946344769483
85124,e2889baccec81ed3bed4d66c1c675cb2,28011649.0,1.5849625007211563,7.798374592096839
85126,e28d3bf5a02fc92d400c59b18bb4cef3,43871684.0,1.5849625007211563,7.534808661231747
85180,e2af42f42a86805055a8e71af58ee71e,29968528.0,1.5849625007211563,6.769375049349815
85207,e2c483395f5aa739622936a3e826921d,52701486.0,1.5849625007211563,9.47510515448803
85215,e2c8637256677ff5968ce784199f26b3,30934755.0,2.0,7.559874156260013
85216,e2c87a07e54c863d60af789a9233bdb5,20402066.0,1.5849625007211563,8.193131060327017
85217,e2c8e74f4e59280c388ac4e3ebd90933,54599613.0,1.5849625007211563,7.427941332509483
85224,e2ce734f0bd635b4b82317b5e5fcd152,30247506.0,1.5849625007211563,7.333602628268281
85253,e2df93e515e47d7d9d2fa427bd50e272,44145587.0,1.5849625007211563,8.07761687174007
85308,e301216623168d227eb0b0a3aabb1e62,23833169.0,1.5849625007211563,7.811663685272846
85316,e303e5adf60bd9eb2024949b653571db,18139061.0,1.5849625007211563,7.396262260990105
85330,e30b83af13d6ff0b0f427b2a67c43b39,27931543.0,2.0,9.717933412356787
85337,e30e0e57e66477dad963535b38974023,39124077.0,2.0,7.4050563458738115
85376,e325e139452a1ca05f5a33acedd7d94f,24736455.0,2.0,8.253611151947169
85391,e3301490c373db9263c15a73172d0c6f,47108018.0,2.0,8.796072065046031
85422,e3449ad43c76728fa690bc66f7f52b8c,23685274.0,1.5849625007211563,4.399171093819823
85463,e35b2a3c980b6e0fc66c66b8e1122e93,19357057.0,1.5849625007211563,10.308566566618216
85476,e3695821bdbe747a2f9d72bb83dc4bf8,23648821.0,1.5849625007211563,5.251340382788616
85478,e36b10253c820bcd0357e1723ef022d2,31181768.0,1.5849625007211563,5.84799690655495
85488,e372df26ddbc7532211a9886f9d3f358,8037396.0,1.5849625007211563,7.643134661857266
85490,e374f0ed9ec35b9af339460a75c4d096,20916375.0,1.5849625007211563,9.44201041720832
85527,e38a9d13896946501404c6d82790728c,26793893.0,1.5849625007211563,8.512384929461028
85528,e38bf9a883752b0b65407a103fd7ef30,24896133.0,1.5849625007211563,8.034248735628992
85529,e38c042fd84e8c9a69d904f5a11c1716,26531407.0,1.5849625007211563,7.209063395349271
85534,e38e3c236313ab7ed6560e6d3876012a,38266894.0,1.5849625007211563,7.551285291017043
85545,e395de53a61a2f8fa96ea1ca399c3ff5,34116535.0,1.5849625007211563,8.781097381486317
85563,e3a07a2fce775f67bcf06e6278807608,19698089.0,1.5849625007211563,7.900625332536065
85599,e3b735928c0c271286498af9380fb8f8,32083126.0,1.5849625007211563,5.205548911173034
85626,e3c95cff4b8cca496061b369eaa006f7,14113062.0,1.5849625007211563,8.41591074170805
85636,e3cf594a99e810f58af53ed4820f25e5,34133134.0,1.5849625007211563,7.589538797296131
85690,e3fa4d9aa37938358845dfd0e1ab3ed0,28188438.0,1.5849625007211563,5.701826258412055
85700,e4000306cf2f63714e6bb70dd20a6592,42840693.0,2.0,6.172727518012846
85747,e424731f7e9ccc9f3384b8b71378cbf7,36175361.0,1.5849625007211563,7.417683768755419
85757,e428b46d4645f1d7db520d95b2e446ee,6641855.0,3.0,7.738767836800192
85774,e433513800f5ece11361212094c9b960,32689212.0,1.5849625007211563,4.761817142507142
85782,e43b0c7c3c094e8f7b8c49562a9a9f0a,48305038.0,1.5849625007211563,6.727239777484808
85788,e43c9920240823d6c97bedc723c25281,6633057.0,1.5849625007211563,8.007307646846439
85790,e43e7031cd89dd0ac61dd44b840c311f,6044820.0,1.5849625007211563,7.961044467371226
85791,e43ef1f367067fb817d8b34f618f44b0,45538317.0,1.5849625007211563,5.200849574637213
85795,e44110c2ff342e5bbda6c2224d94bbe6,45121124.0,1.5849625007211563,9.27372567692013
85796,e4419ca71e493f57fce5809d2039e9ba,32662819.0,1.5849625007211563,6.880563091770077
85801,e4464b88a120e7e0612cbf766172898d,18166892.0,1.5849625007211563,7.438875002633954
85823,e45b0c7dd75287df589a26fdb7c2fcaf,23010771.0,1.5849625007211563,6.783325684813521
85843,e46706b81c7ef523987cf1cc271964c6,6759207.0,1.5849625007211563,5.535430914871279
85883,e47c73d951eedaa5b1c89e6edcd27693,44863390.0,1.5849625007211563,7.2502036564992975
85885,e47e3ecbe9ae12ecbfc5651bd62d7733,27397327.0,1.5849625007211563,7.620146497339492
85894,e4834c6feedd40a5d115c5734e0aa7e8,15696550.0,1.5849625007211563,8.853995647176394
85909,e4951b10e341a56871ef584deab3f2ef,4568738.0,1.5849625007211563,7.477839200781846
85913,e4971a4defaf07a1d7f2ff615a32c809,6072013.0,1.5849625007211563,8.493455200926176
85932,e4a410f23eaaa5efc85f32a87a3b36fa,28075329.0,1.5849625007211563,6.855117639487687
85951,e4b98eebb8983cade8610c0def59f705,46054456.0,2.0,9.571771601263888
85990,e4d18909afd252a0289765acc614d3e0,8636372.0,1.5849625007211563,9.14231131824596
85996,e4d800060f85d896b83b4c3e3570065b,18070141.0,1.5849625007211563,7.704318677760832
85997,e4d856cc47f9902fe78a7dda0e293c59,13048998.0,2.807354922057604,6.556276124790035
86025,e4f218d824a59b96c4399ad182327138,18512574.0,1.5849625007211563,7.890507492774354
86122,e53821a413d5b137cd9005b41f09dfe0,31339024.0,1.5849625007211563,7.616548843778989
86134,e53fd5575f1418397aae732c5755b6fc,4991767.0,2.0,7.055607818739246
86170,e559969619d1a0922477a2d8cfaf50d9,15353728.0,1.5849625007211563,6.331454428282007
86202,e57089718d0b26bac3845c8e2a949da7,37835725.0,1.5849625007211563,6.458775699080244
86217,e5794df8573fa179a90a7b797fc4b71f,17454652.0,2.0,6.363871924857531
86229,e58043c5746b4d123edd5fe77ef48696,13382348.0,1.5849625007211563,6.559950612713083
86237,e5851a5d5596c2aae72e025e1a135877,12653921.0,1.5849625007211563,7.846430632336524
86240,e586b4a75e55688ad68c321828eac409,10904241.0,1.5849625007211563,5.78004757606187
86257,e58e049eea2419a34274619f798d0cd4,27891418.0,1.5849625007211563,8.507358595038834
86263,e5912280c9d8c14b4e7778df669dea07,6764239.0,1.5849625007211563,6.916834885148299
86275,e59c27bf0bef3332139fcd6ad12520c5,23772415.0,1.5849625007211563,6.589613697747352
86306,e5ae3dacf82b0ced4bd9e85046b96f38,19983288.0,1.5849625007211563,7.250108888867582
86312,e5b6fb6c5e7e4adc25a5e400c0104508,21075484.0,1.5849625007211563,7.174626129942405
86322,e5bdbd18812e42788e7cbad7058fc0ab,46670567.0,1.5849625007211563,7.9277779620823425
86356,e5d71c2a04ee3a370295b3290a85b2fb,13900454.0,1.5849625007211563,6.227856573060497
86385,e5ec513f807eb586f0cb8ab492f59e13,20379456.0,1.5849625007211563,6.626001004880144
86387,e5eed5d0afc1ee8620468918995df9f6,29876953.0,1.5849625007211563,7.515936326284063
86396,e5f19a93cf85b13edc0376d90e4a0ba5,7058145.0,1.5849625007211563,5.869131119644295
86419,e60453c5993596de58f6004e8a14a9b8,39854584.0,1.5849625007211563,7.092651445103777
86423,e60791a374be598f6277932a2a8bca55,25232300.0,1.5849625007211563,8.016808287686553
86425,e60856952187516c3397a2c4ac63aac4,19782235.0,1.5849625007211563,9.384654257816194
86430,e60d32d446c543a9af42c36bf266b0ed,19811770.0,1.5849625007211563,7.567575868524114
86446,e61882ab6798e29390be71cec924de19,17119664.0,1.5849625007211563,5.856487779495678
86460,e61f0f032bc92cadf0ec55f9c1c8b5ec,4950300.0,1.5849625007211563,8.696132955227082
86468,e627a946f4e539a31e1743a053c865d2,17449613.0,1.5849625007211563,4.901108243014512
86487,e63347de8c0d04c8aecc8cb960d0d4d3,44910385.0,1.5849625007211563,7.081083928687635
86511,e64ab18890c89066fe47f8abbbf180de,42676035.0,1.5849625007211563,7.483090217450802
86526,e65862da4f9f183565831cf7e1cbb7a5,47375042.0,1.5849625007211563,7.385862400641462
86537,e65e6159c5cfea9bd5aa393b49b02ee6,17972727.0,1.5849625007211563,6.854993016757
86557,e66c03faee607e9eb86380d0a86a327d,39812437.0,3.0,8.046960270125735
86563,e66e1de62896e1bd647e32ddc4fe5bd9,34477182.0,1.5849625007211563,6.1925887215666435
86591,e67af1efd445becc5019902668fe3218,41893071.0,1.5849625007211563,7.29526384536397
86601,e68365f0fec5a377bd6f49cb444e453c,32684447.0,1.5849625007211563,8.499925591789774
86614,e68856e8450afe7390b02d1b2bcefb29,28256192.0,1.5849625007211563,7.588489782469999
86619,e68b250e16964c738b45c68d7b42a372,33803081.0,1.5849625007211563,6.005624549193879
86621,e68be0a3138a025690efbc7275b629e8,22282448.0,1.5849625007211563,6.295906655297028
86625,e68e1b61896163cdd7f8e07b2ae814c9,15871704.0,2.0,8.51052683050111
86634,e6915acf7e23a8c5a80bead3b5aea8c9,43655390.0,1.5849625007211563,7.368419155081395
86644,e6981ea0a1a0edf5dc0e46144dfbb3d3,26166699.0,1.5849625007211563,7.390598905552462
86654,e69e2b2ce493d7d2307b2588fd1614bd,51246481.0,1.5849625007211563,7.936225681522729
86676,e6ae3727da5a849a77c47c7d661bd152,10724640.0,1.5849625007211563,7.720894051605972
86678,e6af0fbd4d6e9c362378ecb52a67bbbd,10717279.0,1.5849625007211563,6.757823336207728
86754,e6da0e9bb3545f5468975a2cf67ce246,47697319.0,1.5849625007211563,6.641546029087524
86779,e6e7efe4f4a9224c5ec58c2f6f52cfd4,6506481.0,1.5849625007211563,7.231509210867047
86800,e6f18fab493c0bdc553eafd9b66cb5f2,18404243.0,1.5849625007211563,7.7461111835499
86808,e6f7a95a474d4f2224834b896c22f66f,16618100.0,1.5849625007211563,7.834471049984223
86809,e6f7ddad5d0159e391e27db652c17246,6662548.0,1.5849625007211563,8.298245900951896
86822,e702e8b7b2a4233b4a1c21f457a1030e,44685583.0,1.5849625007211563,8.305788166810991
86823,e7039843c54c69530bbf70d926baaab6,28962228.0,1.5849625007211563,8.604997922013402
86857,e719553726c32083e14d368222557f1b,28257203.0,1.5849625007211563,6.705010252981826
86867,e724a8be5b7ecea71e80b27541edf7d1,23764169.0,1.5849625007211563,10.298326101915915
86868,e7251a1cbeb7ba8093c9b1593005ca90,31857062.0,3.0,8.052731057983683
86889,e730a3d2988d5b459898cffac6097b9b,28894205.0,1.5849625007211563,8.494015517480296
86908,e73ccd01efa72e05476abdfa25f36208,28225871.0,1.5849625007211563,7.835355673810662
86925,e74a66b4b4bed8696026a6c260485b7a,30692628.0,1.5849625007211563,8.675604252639003
86938,e75338700ec94ad6e634ee7fe05a14b4,19453433.0,1.5849625007211563,6.116655861582622
86955,e75b9df782b21f27d61449864774108b,64142757.0,2.0,6.174126737420928
86976,e7688fef5438be571d0c39bbb3e8e998,30574258.0,1.5849625007211563,6.190022174802645
86983,e76c6b66892fdab38f6bafcd081e034e,42412586.0,1.5849625007211563,5.77082904603249
86990,e76f5c3699e402d57852989386ab1cc4,18167423.0,1.5849625007211563,7.563234413022305
87001,e77723abebdc6d6b95814047f75c2aab,26337658.0,1.5849625007211563,8.387715795179806
87010,e77dc6d35eca2c309c97739d49994220,63921606.0,1.5849625007211563,8.702796044330958
87030,e78838df9c44e102b6ac84cc5eea7d5c,53289454.0,2.0,7.693208148910017
87079,e7a1c791bc9982fe20ddccf0cadc0f14,20388621.0,1.5849625007211563,7.895847891906433
87084,e7a57c5b35cdb485d352afad87560042,24977380.0,1.5849625007211563,7.168822521590838
87088,e7aa3fbe88423a0132e45578023bac50,41062547.0,2.0,6.687900522480747
87091,e7ab1ac63cd7d365acdc426c14f4c84f,27849054.0,1.5849625007211563,5.9349882017834785
87112,e7ba27eaa7692a165b91ba35a41da310,49618530.0,1.5849625007211563,7.824067716564588
87132,e7cc3ff52a58ea9aacc1e0179930018e,10485251.0,1.5849625007211563,8.036832979585478
87135,e7ceb5e15c42737c00925a715525dc67,22283415.0,1.5849625007211563,6.641256998726767
87144,e7d5de91fe8d6cebf5cbe74b9dae01bc,17058107.0,1.5849625007211563,7.356231862655397
87159,e7e84072c5730f21d38aea4e37d531f0,28268922.0,2.0,6.209648311246554
87162,e7ea4c3049b0ffcb326d8fcf44a06c05,11234362.0,1.5849625007211563,7.820242797066683
87167,e7f05599a82aa0ff9745e92f4b9a9188,21186235.0,1.5849625007211563,6.99480597608493
87175,e7f8760e2bbd2f1986bebd99596c088e,50185570.0,1.5849625007211563,6.414812060565847
87185,e8001d7ab27230c1f2fb39aa63aea136,11072579.0,1.5849625007211563,8.814294058282833
87186,e8006a297a4d7f1e1b15fafc296ad757,34274679.0,1.5849625007211563,6.021701800071691
87197,e8092d3af4962027cd1f45d669494cd6,45723696.0,1.5849625007211563,9.741281581433869
87201,e80aa862f8853045f690e7873edcaa98,42854071.0,1.5849625007211563,6.4115957253203035
87259,e836a4279bd9127752d8949d46f7a5a5,8362524.0,1.5849625007211563,7.72034687669176
87306,e8569c57efe3adf347b3e92ec04d1f91,30861089.0,1.5849625007211563,6.974299858003734
87315,e85aa5ea969fd37243d6d1551500447e,9784216.0,1.5849625007211563,5.753016128735836
87327,e8663abca66edfe7b18d03a921637578,20051909.0,1.5849625007211563,7.626731150672787
87354,e87c2e2e5985c5996ec20651a3d50fe7,33794988.0,1.5849625007211563,8.557923146427765
87374,e88d33deb1c39d5e44e5034f67f38761,21492717.0,1.5849625007211563,8.887342485297896
87388,e8933aa8c4fbfdec4781ccdf0a39740b,12779136.0,1.5849625007211563,8.321567376035404
87398,e89bab624ed1d8c75012bf52bacc654c,26621398.0,1.5849625007211563,7.04657836662033
87399,e89bf89e2621b5aeb4c181e69a8c6952,39497751.0,1.5849625007211563,8.71256139085331
87416,e8a63b5829f45bc153ed838ba9de6c0b,13414876.0,1.5849625007211563,7.0847021080119905
87424,e8ab3b929c8e51314946d8c9d056b939,15384436.0,1.5849625007211563,6.9912950785428665
87450,e8bab621313ad2a3c0ce8e3a023ff9bb,33864954.0,1.5849625007211563,8.946204489186139
87480,e8d40b1577995fcf06527c519ac56679,35257582.0,1.5849625007211563,6.6630599237478165
87486,e8da63b2f86c44c750599dbe9d95b7d2,11654540.0,1.5849625007211563,7.229972385112252
87489,e8ddc823809246fabd9c235ef7714630,37601323.0,1.5849625007211563,8.456107955047177
87501,e8e76b99c4deb6dd66ace26de01e426b,40515839.0,2.321928094887362,6.715206993903568
87513,e8f1c0a97339e350c4b81c8505ee70f1,10641783.0,1.5849625007211563,6.880195728943098
87529,e8fee231a8a4901e2b0b5a2324eb1405,34725846.0,1.5849625007211563,6.867155163107515
87543,e907b51ae339d5c8296ea0eaaa94223e,45955603.0,1.5849625007211563,6.984817174293588
87547,e90afe2da9e3db075bae22fb36d71f9b,10473888.0,1.5849625007211563,6.616916362578809
87586,e92a2a874e305a7e920b0a0b308d5890,32082003.0,1.5849625007211563,10.423378576518493
87631,e94dfce2c86ef972bfe79efc639f20df,9188394.0,1.5849625007211563,7.07210580048042
87635,e94f89d82f4a9a72453b98299a26cddd,37873283.0,2.0,6.897603474280541
87638,e950ca588d23086360f34f4326e3e3c4,10474597.0,2.321928094887362,6.896029602976752
87640,e9523749328fe82cd18a39f8611a69b9,15372939.0,1.5849625007211563,9.248852629706011
87647,e95ab7deba0f46265254e71e6e6eb815,25568708.0,1.5849625007211563,6.447083226209652
87664,e9659b474a13413b36c7a5c1e6d7055b,18677937.0,1.5849625007211563,7.322108420497357
87674,e97081db25f1967ef831179b1995eead,10569036.0,1.5849625007211563,7.448405435069198
87678,e9737523e569c19a06d8afe7f030ccc9,36964872.0,1.5849625007211563,9.859255227428426
87725,e98d5b3dfce0883464eee2c280377d63,18351631.0,1.5849625007211563,8.201094709981946
87761,e9a6501768a8cc1125752e157da21cc1,7584010.0,1.5849625007211563,8.55853551202004
87788,e9b61ea990734a1aeed03d76d14bcf3b,34114631.0,1.5849625007211563,8.054848476995621
87793,e9b87dccd9c326a3325385087eb0150c,32568281.0,2.0,8.822825729696985
87811,e9c905c9d93eadb270434d5f1de50fee,14747784.0,1.5849625007211563,8.893422888115085
87832,e9d6ce102dcb8ab8a3387021b5040f70,28603160.0,2.0,7.108419909871286
87841,e9dd11928dbd59b8b4124e4bf1bb65d7,17399479.0,2.584962500721156,6.835039798994765
87842,e9dd12dca17352644a959d9dea133935,15752845.0,1.5849625007211563,6.843355793435087
87843,e9dde8681b9a6edddc49eb0fabad01f0,40113107.0,1.5849625007211563,7.868143479666727
87861,e9e96ff4f36a319a3621b95b43343532,24088643.0,1.5849625007211563,7.43095427138573
87862,e9e9aa9ebf0957826090f74c9f5fd4e4,7836332.0,1.5849625007211563,6.94673086014031
87914,ea09b32bf96ba057088e140c6bec60da,14160360.0,1.5849625007211563,8.677508242264723
87924,ea11182de26c7ddc3dc261f8c9ab98c3,15039130.0,1.5849625007211563,7.311521279826131
87967,ea261d4dfec15673211bf4571274bf0a,21361223.0,1.5849625007211563,7.367895205541992
87978,ea2a4a14c49ad9a9d64d2b7f91f0c293,32344188.0,1.5849625007211563,7.261906859828069
87981,ea2b26bf8738e87234007aeb61ffaf8d,41897367.0,2.321928094887362,6.172727518012846
88013,ea3f79a6be4ca969b023fbf502ffd0ae,23586766.0,1.5849625007211563,6.055933128607412
88014,ea3f9ba2162d33a56fa8ff315f2c38ce,21568250.0,1.5849625007211563,8.319943024157045
88030,ea4b2ac33ef4e6bddd270f982ce5dc7f,37695731.0,2.0,6.712458217153397
88035,ea4dce18a6994b1e69f0bc8093cfe869,41626762.0,1.5849625007211563,7.118733475767845
88051,ea5a9bb2e0b17b2f0c9b826ae0db1c22,50573040.0,1.5849625007211563,8.039467438278527
88064,ea609ced31eaa6eae3922c127c19d266,39322464.0,1.5849625007211563,6.1620891620282086
88102,ea75fb7f0c8d3cee2a7bfbef96074956,34281888.0,1.5849625007211563,4.6865005271832185
88125,ea86add4caaaf87ef892d12ca1033012,40375382.0,2.321928094887362,6.268284666520996
88130,ea8a37a119980ee4681e28145b39bb3b,15294836.0,1.5849625007211563,5.168722254360655
88145,ea94f7a5177a14fde12ff625b03dcd7a,14974125.0,1.5849625007211563,7.258707352196828
88160,ea9de381796deab8505436f0f4f0b64d,27884034.0,1.5849625007211563,8.811984719351674
88162,ea9f260c1c0c7e928d9fd48bf28bf9a3,40281348.0,2.321928094887362,7.314062035319278
88172,eaa604ab9f816252edb7a8d297f932e5,27601096.0,2.0,10.48503429953889
88176,eaa7ffc3dcd5acf8f4a5fd2412db698a,13999297.0,1.5849625007211563,6.652486494918165
88207,eabaccde0fe3120d2cbbcfc93e2b4177,14340064.0,1.5849625007211563,6.420381341196637
88228,eac6dbc8ecd0a2f08ed8e53d18f0e0d0,34537906.0,1.5849625007211563,8.014132086503215
88231,eac7f2e81399b4c58eebde09fc2d33f5,17092799.0,1.5849625007211563,6.155223019254281
88240,ead394416d4f85207932cc124eb145e2,27412260.0,1.5849625007211563,8.70514852825302
88261,eae0a83d752b1dd32697e0e7b4221656,15207804.0,1.5849625007211563,11.442948677933678
88294,eaf8b1aa185199a62be13fe370e82ad1,27418916.0,1.5849625007211563,6.653919873119423
88330,eb0fcaffdcd9a3e46e7eb9c4bee90cd2,5383842.0,1.5849625007211563,8.948338026936028
88356,eb240714223915add224beff2d844e53,4162952.0,1.5849625007211563,7.172127436878002
88367,eb28e67c4c0b83846050ddfb8a35d051,34046294.0,1.5849625007211563,8.157650096861712
88392,eb3401656cd6eaad985629735dc1c339,12089430.0,1.5849625007211563,7.838069346085931
88399,eb381bc770bf60e048765e457d4b792b,23670486.0,1.5849625007211563,6.588414823644175
88413,eb4520b16c32518b6615f2d50f1be1bb,7202264.0,1.5849625007211563,8.713145902490261
88435,eb53ee675b0c79d66e25fce46957e1fe,31022453.0,1.5849625007211563,10.524061716273966
88441,eb5855039d0a93ca29cea9955590a5e0,22769487.0,1.5849625007211563,7.305788166810992
88451,eb5d7d093a080f6b02d4b1ed626db0ff,50662138.0,1.5849625007211563,7.156133651915439
88452,eb5e77818ce6373c00e2a0808d026123,31288097.0,1.5849625007211563,8.906229208802054
88502,eb8367e178d144706a4ff3da62d284cb,31962572.0,1.5849625007211563,6.831370587967542
88510,eb89ecac165940c95a05cb77e89a789d,27484277.0,1.5849625007211563,6.962896005337261
88512,eb8ace0670e08632f5fe8977b669530e,28442361.0,1.5849625007211563,6.265286857565172
88540,eb9ea517dad69e487c581e30712034b7,36126825.0,2.0,4.529820946528695
88558,eba92d13f186ced1cabfca7dff665f4e,49403552.0,1.5849625007211563,4.993674361750585
88563,ebad8517c448bbd20ca1910bf1a33819,30573355.0,1.5849625007211563,8.09032417587205
88601,ebd16156e915376664512033f080f70d,4414515.0,1.5849625007211563,5.84799690655495
88654,ebf40c0db4fe06ddd15a7a44238c986e,10986205.0,1.5849625007211563,7.90556751865141
88684,ec0aae9b8d824c714e5acda983a82b56,30086943.0,1.5849625007211563,8.057341957679485
88688,ec0d50f4da887579a1b7eeb134735de3,16241750.0,1.5849625007211563,7.560409266362118
88691,ec0f5b4fe392d71f361112c1b508b707,24887004.0,1.5849625007211563,8.160779041053011
88700,ec1a46ef8409aca3b3f94b01e02d6582,16930645.0,1.5849625007211563,7.840337338757033
88715,ec2b8deff9bfbb59af09425a12597a3c,17484040.0,1.5849625007211563,7.158862106208454
88719,ec2ddda7d56bc6dcf0e5e5f4b9f67fef,13679252.0,1.5849625007211563,9.614691442275388
88747,ec441c1966bfa602976763f330fc5168,16276805.0,1.5849625007211563,8.932746250996809
88748,ec442faae8422b7ea35399ad213ff494,10461365.0,1.5849625007211563,7.39557697654977
88750,ec449149317e67f234b1cf7fe9fc966c,20159337.0,1.5849625007211563,8.955853294304795
88764,ec4cfcaca3f0e18ec622318b39263844,47069921.0,1.5849625007211563,6.992881703256785
88790,ec59dafb5820ce13fcc2fd6402be9b54,19552816.0,3.0,6.229780166733327
88820,ec6a85d8bf9c7a514c411a1287643d1d,27231098.0,1.5849625007211563,9.132319783167718
88847,ec7f1811826ab04a27a92197bc40c888,26136825.0,2.321928094887362,9.123966174989327
88852,ec81d1c881757b8d02f24f7a3da1a1d9,45217263.0,1.5849625007211563,5.857980995127572
88866,ec8d6e9f822cddd2f1408b764cd173c4,13115729.0,1.5849625007211563,6.883376436672842
88877,ec980e080537095bce473c5265771fad,44093400.0,1.5849625007211563,6.18626283566979
88881,ec99f30f38afadbfbae32d5883734ded,39304379.0,1.5849625007211563,6.984589350362457
88885,ec9c7ebb2a345ccd42c46b94ecb4d319,39149397.0,1.5849625007211563,8.98071082890019
88927,ecb2bbf5c566fab74d5ab5f3cfd2ba19,14109638.0,1.5849625007211563,6.688320256287971
88928,ecb43665c8c390857cabf385d918da87,36144866.0,1.5849625007211563,7.70376517879341
88960,ecc693b513a0c362c8da8e6beeeb545a,10367186.0,1.5849625007211563,8.118733475767845
88962,ecc6d0f3eb9435df737e1f0d9a1c6d3f,14946425.0,1.5849625007211563,8.768647501118934
88983,ecdbc4bf2201c807294c7d8c4b777032,31539367.0,1.5849625007211563,10.338836643610199
89003,ece908ca0502def5dd56deca8a5c67d5,14849506.0,1.5849625007211563,8.058424736956436
89047,ed05a1bbf9f8816af23fcc68084bb87d,55224752.0,1.5849625007211563,8.995993216618992
89059,ed0c1fea8c117647834a39edd665533d,46988917.0,1.5849625007211563,6.642412772905057
89068,ed1356ee8c0f1caf7e8e3adc4685a6da,42795774.0,1.5849625007211563,6.862327400517986
89080,ed1b6f66996abfab57c0affd00805578,10045102.0,1.5849625007211563,8.274261661257048
89107,ed2e7c127faf8aacf910fb4ecb881966,33606599.0,1.5849625007211563,7.326339596780464
89111,ed309929fe05641d43b8081d5cd98852,45841486.0,1.5849625007211563,5.505255800932163
89145,ed42ccde391485cde5b0699b84b5c070,9774146.0,1.5849625007211563,7.816919644229633
89156,ed4c785e11a78a73c48fa3af98008292,13056903.0,1.5849625007211563,8.681941137091693
89161,ed4f1d601522b19253227868892c33f4,51826981.0,1.5849625007211563,5.8359240742543745
89187,ed61e2c28b0226930150736541a9fcd2,27205124.0,1.5849625007211563,7.9017719810989435
89193,ed64cf9aa7a7028f4a7ba14dbc08de41,13931932.0,1.5849625007211563,7.591036067983051
89194,ed64deed8c00ac7b58e3f75169b87040,44239967.0,1.5849625007211563,6.731726322715782
89215,ed6f1bb3d63461414e43b68424c8fb9d,53837497.0,1.5849625007211563,5.382667252745041
89234,ed7bb46288e9f13ef21b1f12c8de6357,40327500.0,1.5849625007211563,8.598871346211796
